File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Tissue Type	Tumor Descriptor	Specimen Type	Preservation Method
378ab0b2-25ac-4cf9-8bc5-d7e12f4cee11	a487aa03-258a-4bda-87f8-ded765f8a347.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A26L	TCGA-BK-A26L-01C	Tumor	Primary	Solid Tissue	FFPE
a40ceb60-272d-4352-aeee-35f60195e056	d097d365-93c6-406b-a3fd-31416eba96a0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-KP-A3VZ	TCGA-KP-A3VZ-01A	Tumor	Primary	Solid Tissue	OCT
edf99ef7-3f41-4ee0-9f03-584b103f6c53	d2fd4030-88b6-48aa-99e8-59a808a3b870.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A16J	TCGA-D1-A16J-01A	Tumor	Primary	Solid Tissue	Unknown
a42bbbb1-c0f1-42d6-a83e-cc6824931d15	3a4f25a2-0d9c-4a3b-9ed7-92cf599ad714.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A214	TCGA-EY-A214-01A	Tumor	Primary	Unknown	Unknown
cbc2b563-fcf1-460c-b1de-c3bbb10c4371	44f36689-d1f0-49e8-a34d-5adecf1bd738.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A26L	TCGA-BK-A26L-01A	Tumor	Primary	Solid Tissue	Unknown
f285cf9d-48ba-464c-97c6-5f151871badd	dae2b261-53e4-4944-bef7-4a36fb77fa07.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A1DO	TCGA-AP-A1DO-01A	Tumor	Primary	Solid Tissue	OCT
da94ba2b-abc6-4331-93f5-3873c5360415	6c3a4e3b-869d-4c0d-af52-932a177dd60e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A3G4	TCGA-AX-A3G4-01A	Tumor	Primary	Solid Tissue	Unknown
55b76058-0ffc-46b8-8509-1bbcb856dce2	2ee1195e-4b7b-474c-97ad-9d339214d08f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A221	TCGA-BG-A221-01A	Tumor	Primary	Unknown	OCT
da5129bf-f38e-4f42-b65a-c04f44ee470c	9c0122db-33a6-4fb7-873e-12838fc7f8f0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A11Y	TCGA-B5-A11Y-01A	Tumor	Primary	Solid Tissue	OCT
41260fdd-cbc7-4861-9340-daa35401b639	807a2ba6-e22e-481e-92b6-557acca36460.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A6W4	TCGA-BK-A6W4-01A	Tumor	Primary	Solid Tissue	Unknown
369ce362-b208-44b3-814b-d400a0e79e7f	df8bd4f7-b06d-4345-9ec3-aed43752ed0e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-SL-A6J9	TCGA-SL-A6J9-01A	Tumor	Primary	Solid Tissue	OCT
04def380-8826-462f-beb8-7462364f8d47	14862167-5eae-4c97-9537-b5435e63a7d1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AW-A1PO	TCGA-AW-A1PO-01A	Tumor	Primary	Unknown	OCT
36cce5e5-9547-4663-98cb-252f944ad430	7e3073c9-e3d4-4a08-89b4-24528e04804e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A3B1	TCGA-EO-A3B1-01A	Tumor	Primary	Solid Tissue	Unknown
e44623a3-7d8d-44a1-ac6b-a9e510b543b2	3072eff6-2b2a-4a85-a9f9-8d7e122a200f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A16X	TCGA-D1-A16X-01A	Tumor	Primary	Solid Tissue	Unknown
7476fbef-f6b9-439c-9589-a123a0ed9db2	2109e5d5-43e6-4ca8-bd8c-8f34489437e8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A17N	TCGA-D1-A17N-01A	Tumor	Primary	Solid Tissue	Unknown
2ef41b23-2b5f-48b3-be81-228db72e36e6	75764a3e-29a0-4d07-a262-5524c58fa779.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A1MS	TCGA-B5-A1MS-01B	Tumor	Primary	Solid Tissue	OCT
3d45aeec-4ee9-48f1-975d-eadcc70527d3	f8498c1b-9fef-4915-96f9-3def89d585a6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0GJ	TCGA-A5-A0GJ-01A	Tumor	Primary	Solid Tissue	OCT
becf2da9-cf85-4cfb-9f75-8b7dfad48016	3b0707ac-1ec6-4222-94b0-3f743e127ca6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0M6	TCGA-BG-A0M6-01A	Tumor	Primary	Solid Tissue	OCT
cd35fa3b-9783-4730-988d-14867f2cc6ba	459d88a6-447d-4a66-afa4-4a5c100870ef.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A16G	TCGA-D1-A16G-01A	Tumor	Primary	Solid Tissue	Unknown
36866847-7554-460a-a315-8e87469d0770	2672526a-2900-49fa-98e2-b244cba046a8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-K6-A3WQ	TCGA-K6-A3WQ-01A	Tumor	Primary	Solid Tissue	OCT
72667f45-58c1-446b-997e-0862d2cfe335	198aea6e-88e9-4bf5-a08f-f32b01e017e7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0MU	TCGA-BG-A0MU-01A	Tumor	Primary	Solid Tissue	OCT
0700c686-4a51-499f-9f0e-7fa21c402af4	a6619a5f-fd99-49f8-8e41-2d28b8bd54db.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A2G0	TCGA-D1-A2G0-01A	Tumor	Primary	Solid Tissue	OCT
8dbd433f-897e-46bb-9c9c-c51e958419d1	7cca1b38-779e-4cef-b0ab-4bc45994f4df.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0GV	TCGA-A5-A0GV-01A	Tumor	Primary	Solid Tissue	OCT
716aa458-bcf2-42c3-81b5-6f754f3c9152	2fdbb8fb-9a93-46e1-a62a-1141dd7da48a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-PG-A7D5	TCGA-PG-A7D5-01A	Tumor	Primary	Solid Tissue	OCT
93b1eb60-c626-4e45-8038-bd0318636c92	78f27be3-fbd5-4847-b2a3-b9700c512353.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A3NH	TCGA-AJ-A3NH-01A	Tumor	Primary	Solid Tissue	Unknown
512bc3e0-c2de-4e0c-8f13-19705a0b845e	19157b7f-adee-40f3-a215-e5855541bb1e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-QS-A744	TCGA-QS-A744-01A	Tumor	Primary	Solid Tissue	Unknown
6778c80e-bfa3-44e5-9fbe-633c189541de	2798a8ec-9cbb-490f-86ea-b91810385319.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0TE	TCGA-BS-A0TE-01A	Tumor	Primary	Solid Tissue	Unknown
1df09830-865c-425f-86a3-23fcca99c443	cba6ef52-dcf8-4b0d-b858-ac0e0ee76bfe.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A1NY	TCGA-D1-A1NY-01A	Tumor	Primary	Solid Tissue	Unknown
7e902b1a-895d-4302-bb83-fb8795b5769f	3f41f75a-ffc8-48f1-923d-87fd44c28aff.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A11J	TCGA-B5-A11J-01A	Tumor	Primary	Solid Tissue	OCT
fa34c60f-8d91-4af5-9c8e-302080daef96	d87075e1-ac28-4d7c-84d9-ab7847b353db.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A0CC	TCGA-BK-A0CC-01A	Tumor	Primary	Unknown	Unknown
51e22ac3-2d1e-403d-84aa-fb1e731c7d22	8a602089-2afc-49de-9fb7-e2476af3a59a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A3FW	TCGA-AX-A3FW-01A	Tumor	Primary	Solid Tissue	Unknown
b0f724c9-77ab-4dab-83a0-ba4b31a77165	cb46c9fe-19d7-4915-a3d1-1f4c067193f7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-QS-A5YR	TCGA-QS-A5YR-01A	Tumor	Primary	Solid Tissue	Unknown
482db1cf-72af-4f19-9418-2b93803064ba	244e24cc-fd21-4c32-b64a-738c431d906a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A3QS	TCGA-AJ-A3QS-01A	Tumor	Primary	Solid Tissue	OCT
7efbc3f3-81b4-4a1b-8965-ae4b613be353	a8e41ebe-7c5e-4fc9-a7a2-3c9c42066382.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A18B	TCGA-BG-A18B-01A	Tumor	Primary	Solid Tissue	OCT
0768134c-c56a-4a9a-8cb8-053cdf23cf78	8ec15c44-02be-4687-bce3-68f468452f6c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A8CT	TCGA-AJ-A8CT-01A	Tumor	Primary	Solid Tissue	Unknown
4ba764f2-86e1-4e95-a1e3-d551571dbef7	43ebdec7-cdde-4b82-bdda-8339378b794d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A54A	TCGA-EY-A54A-01A	Tumor	Primary	Solid Tissue	Unknown
410a67f5-bd42-43c2-9fca-c97e445a73a1	7ab48514-b24b-4415-bde4-462d8982c910.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-FI-A2D6	TCGA-FI-A2D6-01A	Tumor	Primary	Solid Tissue	OCT
488de90e-0b4f-45ba-bbd8-dd4cdc85fcc0	871d7770-b9e8-455d-9c7a-77e8b5eb9f95.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0GA	TCGA-A5-A0GA-01A	Tumor	Primary	Solid Tissue	OCT
8afd5907-94d0-4472-abee-347d523aefcf	a55a5114-d042-45e7-b467-ca4776961287.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0TC	TCGA-BS-A0TC-01A	Tumor	Primary	Solid Tissue	Unknown
3f3d26f0-82ea-44dc-9863-0bc72a602901	c009cb65-9a88-4f4a-8adc-79643044ed70.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A3DH	TCGA-D1-A3DH-01A	Tumor	Primary	Solid Tissue	OCT
05cf74ac-d1d7-4d24-bb0a-aefc10f1c828	1e655307-21a7-430a-8f85-a2d5f8b26662.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A05W	TCGA-AX-A05W-01A	Tumor	Primary	Unknown	Unknown
99d38aa0-a04f-4f83-a964-97ba4cd96edd	338cc1ad-1ecb-4440-9c0c-3f4002110d50.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A17D	TCGA-D1-A17D-01A	Tumor	Primary	Solid Tissue	Unknown
ac404f6b-5332-4008-b1a8-08aeed6dc0f4	34c34585-fae1-4b0b-934b-4950b557063a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A3AU	TCGA-EO-A3AU-01A	Tumor	Primary	Solid Tissue	Unknown
fba7c9f1-32b8-4ff7-afe2-d6f398525104	1bed3d23-47f1-43ce-8572-879c0d4df6b6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A16V	TCGA-D1-A16V-01A	Tumor	Primary	Solid Tissue	Unknown
ffccb362-31b9-44a3-a1e7-250f9b296443	3ee8fe71-e80d-47ba-8c22-3ad14d6f896e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A2QL	TCGA-AJ-A2QL-01A	Tumor	Primary	Solid Tissue	Unknown
6c5b31f5-7897-4198-a30b-c6486904c631	80aedc57-c277-4633-9b3f-ef64be5a18b2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A3FT	TCGA-AX-A3FT-01A	Tumor	Primary	Solid Tissue	Unknown
5144455a-370a-4859-b91d-cd52bfe21e55	6d98efb6-45ab-47bb-a206-f1af1711097a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0M0	TCGA-BG-A0M0-01A	Tumor	Primary	Solid Tissue	OCT
01e0b1cc-c553-4ea3-b2bb-6ac5408656ba	0c140462-f26e-4d98-b49d-17a6af669919.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A3FS	TCGA-AX-A3FS-01A	Tumor	Primary	Solid Tissue	Unknown
36f15a0a-d691-403f-b283-f99c5610edd1	08dcd1d8-a3b5-48c4-ab8f-a5016daf63d3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-DF-A2KU	TCGA-DF-A2KU-01A	Tumor	Primary	Solid Tissue	Unknown
4d3471b8-81ed-405f-a3f9-db0f07e68a76	eeb197bf-8e25-47e9-afaf-e42dc3f5541a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0MG	TCGA-BG-A0MG-01A	Tumor	Primary	Solid Tissue	OCT
892c9108-50fa-4452-ba7d-79b68f6b3795	bf8d55a9-9128-4a7e-baff-4826b73d861b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A169	TCGA-D1-A169-01A	Tumor	Primary	Solid Tissue	Unknown
6d61e67e-f195-4dbe-a7b8-718d3412e7e4	b4094962-d358-49c7-85d9-a3d1cfab2214.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A0L8	TCGA-AP-A0L8-01A	Tumor	Primary	Solid Tissue	OCT
194e1801-f50a-4495-8838-fd72cf55bccb	85eafb47-339e-4fe2-b46a-757c894bf599.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A0LO	TCGA-AP-A0LO-01A	Tumor	Primary	Solid Tissue	OCT
a0590611-a974-49d5-9632-6027bfe30cc6	437aca11-9d03-4e9e-82d1-6acf2ccc8738.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A3LP	TCGA-A5-A3LP-01A	Tumor	Primary	Solid Tissue	OCT
25219945-1db1-4149-81b0-1721b0933f8c	fc2dab28-c31b-40cb-b0d3-223016540d64.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A11Q	TCGA-B5-A11Q-01A	Tumor	Primary	Solid Tissue	OCT
c7e7304f-489e-4ed7-9654-0184807ced90	f95178e5-2a8a-47bb-8d2c-81a43aed448b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0UM	TCGA-BS-A0UM-01A	Tumor	Primary	Solid Tissue	Unknown
f76551b0-78fb-4ad6-8af0-54fab7dc3ae1	77c3097b-b711-43d9-9431-e27153899d55.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0GN	TCGA-A5-A0GN-01A	Tumor	Primary	Solid Tissue	OCT
99bd0dbe-2b02-4a98-8a6d-318099485006	acd579de-3565-4165-a580-39b669295867.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A2H4	TCGA-AX-A2H4-01A	Tumor	Primary	Solid Tissue	Unknown
0f1fdad4-aebb-49e1-879e-9563124aaf5c	1c3782e0-ef74-4e89-ba39-07b30cd4afad.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A1C8	TCGA-AX-A1C8-01A	Tumor	Primary	Solid Tissue	Unknown
f07e52e7-6369-4c20-be68-e1730df6ffd2	d28e65a1-7f1c-45b2-b74f-0f7a1ff11787.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0LX	TCGA-BG-A0LX-01A	Tumor	Primary	Solid Tissue	OCT
aceb1f0d-f9d8-4f61-9632-5f08c4d54c17	6a98f206-8b72-4b16-af6a-ec568019fc7c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-PG-A917	TCGA-PG-A917-01A	Tumor	Primary	Solid Tissue	OCT
e5f421c7-7497-463a-9313-5713ff357a46	6547f9b3-6299-48a8-bd2f-729cb5e17f79.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A06J	TCGA-AX-A06J-01A	Tumor	Primary	Unknown	Unknown
489b4b55-f546-40a2-8fb8-c82a8830c1be	7aeeeae6-6243-4c04-99c9-6609949a0436.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0MI	TCGA-BG-A0MI-01A	Tumor	Primary	Solid Tissue	OCT
95b1d498-e9ef-4761-9ab0-1ffd1cb0e4a5	fd7f8b01-5209-47a2-b7ea-054929f851e8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A17Q	TCGA-D1-A17Q-01A	Tumor	Primary	Solid Tissue	Unknown
8b718942-1603-4cd0-bd27-1e5a21e9b5f4	2db163c6-36c5-4fc5-b677-357d38b531cc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A3NC	TCGA-AJ-A3NC-01A	Tumor	Primary	Solid Tissue	Unknown
556db728-baa1-47d3-b345-aae5960bf4f7	2472d7e6-bda7-4bfc-a51a-8d779c74eeb4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A2G5	TCGA-D1-A2G5-01A	Tumor	Primary	Solid Tissue	OCT
e4d2c009-3d90-46bc-b6b9-a74b10b9bd6b	1af5437e-a89c-4986-bd93-80b73f653bd7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A2H8	TCGA-AX-A2H8-11A	Normal	Not Applicable	Solid Tissue	Unknown
1a0a408c-097d-4c5d-a670-de4f103d0e97	3d71658d-130e-48ad-ae66-05a127c2196c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A051	TCGA-AP-A051-01A	Tumor	Primary	Unknown	OCT
3a9558dc-27cf-4175-8d1b-9602cedec494	7cacddb5-48c3-4174-8674-9c0e74c9b6ad.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-DI-A1BY	TCGA-DI-A1BY-01A	Tumor	Primary	Solid Tissue	Unknown
efa4a790-a3b4-441d-a707-166832f149bc	676ebe30-6ee9-46ef-a6ba-fe916fd4893c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A3OL	TCGA-AJ-A3OL-01A	Tumor	Primary	Solid Tissue	Unknown
31189dd0-4f10-4576-9699-caa2a36cdc33	2033eb4f-f07f-4810-91fc-850f085d1da4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A2HA	TCGA-AX-A2HA-11A	Normal	Not Applicable	Solid Tissue	Unknown
0202bf33-aacd-4898-9e5c-0b64662c11ac	2d6b4ddd-ceae-4703-97f9-cce83beecef3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0G3	TCGA-A5-A0G3-01A	Tumor	Primary	Solid Tissue	OCT
39f904d5-f093-40ab-be81-166ad239dea7	eb483e7a-fe23-4b42-8317-00ae6a590a42.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0MH	TCGA-BG-A0MH-01A	Tumor	Primary	Solid Tissue	OCT
a2fb0c94-9c06-4d3c-a392-6f3e1e1517ec	3eab23e9-4fbc-4acf-b9a8-9f5b613e3154.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A139	TCGA-BK-A139-01A	Tumor	Primary	Solid Tissue	Unknown
736247bd-94fc-4af4-879b-a4aacb9bdafa	2202d90a-e346-46df-a49b-09ffb7b22cf6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-PG-A5BC	TCGA-PG-A5BC-01A	Tumor	Primary	Solid Tissue	OCT
79c57b9f-3f2e-4af7-98dc-8d80863c2829	62eeead9-c93d-4dba-a2f4-586a13ad4ea7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A0L9	TCGA-AP-A0L9-01A	Tumor	Primary	Solid Tissue	OCT
7f34f8e8-d51c-4f96-87bf-4f4175f92ccc	7ddd6269-658e-4ef3-956b-9d095b4eec30.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A1MW	TCGA-B5-A1MW-01A	Tumor	Primary	Solid Tissue	OCT
ba3ce71e-8daf-4e35-8f2c-8f42fc68e000	c4466851-a97d-4bd4-9329-a75ecc915692.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A17C	TCGA-D1-A17C-01A	Tumor	Primary	Solid Tissue	Unknown
a9952975-4ba7-414c-90b8-4c5b80152379	0512be6b-9c9d-40b5-9ece-3a6c9ac4ecf8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A06D	TCGA-AX-A06D-01A	Tumor	Primary	Solid Tissue	Unknown
376177a5-378a-4493-9333-a7f0501e92ff	434c3a27-af20-4682-85e8-22d3cd435d9d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A1DM	TCGA-AP-A1DM-01A	Tumor	Primary	Solid Tissue	OCT
89c87bca-9709-4aba-a287-2679cdd1aa80	db9cb4ae-07f5-4599-9e0b-b2289cc487d9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A0JY	TCGA-B5-A0JY-01A	Tumor	Primary	Solid Tissue	OCT
ba365878-b516-452b-ac90-954dae44e95e	d81e80a3-8a10-4d42-81fd-3cebaa3a2c33.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A06F	TCGA-AX-A06F-01A	Tumor	Primary	Unknown	Unknown
39fd0bf4-f024-4b55-b082-1aa4d410f33d	f9131fd7-55e6-49d0-9de0-fd7ba1930a08.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A5DW	TCGA-AJ-A5DW-01A	Tumor	Primary	Solid Tissue	Unknown
ed0b3556-ac32-4626-9c38-e9cbd1a24448	4ec84128-c55d-4755-9364-5d7d3a7da156.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-FI-A2CY	TCGA-FI-A2CY-01A	Tumor	Primary	Solid Tissue	OCT
0e7f304d-cf24-464f-abd9-f66bed371a54	94d4253a-b7ba-4138-b893-cdc493a6a5ee.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0VW	TCGA-BG-A0VW-01A	Tumor	Primary	Solid Tissue	OCT
2c3be5c4-dd63-4ef3-954d-51a96adca251	805acd45-677a-4d84-8281-0c40bf4996d0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A3OJ	TCGA-AJ-A3OJ-01A	Tumor	Primary	Solid Tissue	Unknown
2dcf1389-7965-4dca-90ce-106ad98815c0	b1b2c2c2-0b5d-4948-b019-8f27dd1e4d6a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-E6-A1LX	TCGA-E6-A1LX-01A	Tumor	Primary	Solid Tissue	Unknown
9f8dcc80-6387-4284-b036-8a5d185adfd6	9460e172-628a-4cc0-bd66-ae2635b858bc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A0K0	TCGA-B5-A0K0-01A	Tumor	Primary	Solid Tissue	OCT
